locationID,decimalLongitude_x,decimalLatitude_x,coordinateUncertaintyInMeters,continent,country,stateProvince,county,locality ,georeferenceRemarks
28650,-119.75167,34.06389,,North America,USA,California,Santa Barbara,"Channel Islands: Santa Cruz Island, approximately 10,000' S along the coast & 9,000' E of Kinton Point Bremner Loc 13",Based on (g1)Santa Cruz Island
28682,-118.896069,35.52124,969,North America,USA,California,Kern,Chancellor Canfield Midway Oil Co well No 7 at a depth of 1223 to 1240' ,Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
28693,-121.128196,36.567661,60,North America,USA,California,San Benito,San Benito River ,Standard uncertainty of 60 meters based on GeoLocate error measurement for offset from corner of the section.
28703,-120.521031,36.098392,270,North America,USA,California,,Fresno Spring Canyon W side of road running up cyn In sandstone,Standard uncertainty of 270 meters based on GeoLocate error measurement for one half two quarter sections.
28790,-119.036454,35.537468,969,North America,USA,California,Kern,CCMO Alford well #1 ,Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
28822,-120.504868,35.843063,270,North America,USA,California,Monterey,Hog Canyon,Standard uncertainty of 270 meters based on GeoLocate error measurement for two quarter sections.
28831,-122.41959,39.032131,850,North America,USA,California,Colusa,1/2 mi SSW of Wilbur Springs From limestone outcropping on hilltop   ,Standard uncertainty of 850 meters based on GeoLocate error measurement for two half sections.
28858,-119.106281,35.595261,969,North America,USA,California,Kern,,Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
28898,-120.58116,34.68548,,North America,USA,California,Santa Barbara,"From unnamed canyon W of Oso Canyon, ca 100' above forking canyon, 6000' N of Santa Ynez River From base of Sierra Blanca Fm ",Based on SANTA YNEZ RIVER->snapped to Santa Ynez River
28909,-118.922167,35.361618,969,North America,USA,California,Kern,"Superior Oil Co, Crome community well 1 4,949-5,957 ft",Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
28920,-120.335946,34.628651,969,North America,USA,California,Santa Barbara,"from TWAO Loomis #1, Depth 3834' - 3839'",Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
29070,-119.464088,35.579578,969,North America,USA,California,Los Angeles,About 25 fathoms off Redondo Beach  (sand & gravel bottom),Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
29071,-119.464088,35.579578,969,North America,USA,California,Kern,Standard Oil Co Randolph Comm #1. Depth 4331-4338. ,Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
29078,-120.23571,34.5286,,North America,USA,California,Santa Barbara,Lompoc; (diatomite) quarry of Johns-Manville Products Corp,Based on LAS CRUCES
29138,-121.822101,39.177345,60,North America,USA,California,Sutter,about 3 miles west and 1.5 miles north of Sutter City,"Copied from UCMP A4153, which is also at Buttes Well #4. Calculated using AllTopo software, based on TRS coordinates. Standard uncertainty of 60 meters based on GeoLocate error measurement for offset from corner of the section. TRS: 1995 N 1500 W fro"
29395,-120.34172,36.323524,550,North America,USA,California,Fresno,"reef on the S bank of Domengine Creek, near the N 1/4 corner of Sec. 33 ",Standard uncertainty of 550 meters based on GeoLocate error measurement for one quarter section.
29844,-118.291,33.735,,North America,USA,California,Los Angeles,San Pedro; Timms Point,Based on (g1)San Pedro
30667,-119.923851,35.457821,750,North America,USA,California,Kern,"S side of the headwaters of Media Agua Creek, from basal fossiliferous Spiroglyphus sands, Domengine Reef",Uncertainty radius encompasses both sections.
31058,-122.18775,37.83159,,North America,USA,California,Ventura,"Coles Canyon below turritella bed, above Meed Pt., Los Posas",Based on CANYON
31218,-120.053628,35.738167,969,North America,USA,California,Kern,Most northerly outcrop of Avenal sand in Devil's Den section ,Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
31222,-120.113141,35.893375,60,North America,USA,California,Kings,"600' N and 4,400' E of SW corner of Sec. 27, S of Big Tar Canyon ",Standard uncertainty of 60 meters based on GeoLocate error measurement for offset from corner of the section.
31318,-120.684368,36.625137,969,North America,USA,California,Fresno,"125 mile N of Panoche Ck, along strike of concretionary silty sandy masses of two lower ridges of sections; the one to the W immediately upon brown shale",Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
31454,-119.28817,34.63415,,North America,USA,California,Ventura,1/4 mile S. of Summit of Pine Mt. on Ventura to Mericopa Road. Right hand side of road when heading to Mericopa ,Based on PINE MOUNTAIN
31524,-121.315493,36.218086,60,North America,USA,California,Monterey,Vaqueros Canyon Type locality 800 'W & 1750 N of SE corner of Sec. 4 ,Standard uncertainty of 60 meters based on GeoLocate error measurement for offset from corner of the section.
31572,-124.564,42.837609,6255,North America,USA,Oregon,Curry,"Cape Blanco, Curry County, Oregon",
31595,-120.243261,35.971191,969,North America,USA,California,Fresno,Reef Ridge Area,Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
31596,-120.261605,36.029118,60,North America,USA,California,Fresno,"MDBM approximately 1950 ft N and 360 ft W of SE Corner. Reef Ridge area western Fresno County, CA",Standard uncertainty of 60 meters based on GeoLocate error measurement for offset from corner of the section.
31896,-119.860947,35.404934,60,North America,USA,California,Kern ,1680' S and 1920' W of the NE Cor of Sec. 18,Standard uncertainty of 60 meters based on GeoLocate error measurement for offset from corner of the section.
31903,-122.037653,38.468791,400,North America,USA,California,Napa,2 miles south of Putah Creek ,Interpreted to be Brink Ranch localities. Marker placed at centerpoint of Brink Ranch property and uncertainty radius encompasses entire property.
31924,-118.94454,34.255,,North America,USA,California,Ventura ,"Simi Hills, Las Posas Hills; 19,875' E and 525' S of the intersection of Lat 34 degrees  15' N and Long 119 degrees 00' W, or from the NW corner of the Triumph Pass Quad.",Based on LAS POSAS HILLS
32241,-119.0831,34.42184,,North America,USA,California,Ventura,"Ventura anticline between Ventura River and Santa Paula Creek, 14,800 ft. N, 12,400 ft. W of 34 15' N, 119 15' W",Based on (g1)Santa Paula Creek->snapped to Santa Paula Creek
32250,-119.0831,34.42184,,North America,USA,California,Ventura,"Ventura anticline between Ventura River and Santa Paula Creek, 12,000 ft N, 13,750 ft W of 34 15' N, 119 15' W ",Based on (g1)Santa Paula Creek->snapped to Santa Paula Creek
32251,-119.0831,34.42184,,North America,USA,California,Ventura,"Ventura anticline between Ventura River and Santa Paula Creek, 12,700 ft N, 12,850 ft W of 34 15' N, 119 15' W ",Based on (g1)Santa Paula Creek->snapped to Santa Paula Creek
32388,-119.87003,35.407623,60,North America,USA,California,Kern ,810' S and 2770' E of NW 1/4 Sec. 18; S of road from Carrizo Plains to Carneros Creek  ,Standard uncertainty of 60 meters based on GeoLocate error measurement for offset from corner of the section.
32406,-121.354658,36.267963,550,North America,USA,California,Monterey,,Standard uncertainty of 550 meters based on GeoLocate error measurement for one quarter section.
32856,-121.659255,36.914604,60,North America,USA,California,Santa Cruz,"Riverside Rd, 1700' W, 1200'N of SE corner of Sec. 5 (projected) ",Standard uncertainty of 60 meters based on GeoLocate error measurement for offset from corner of the section.
32874,-120.378928,35.101837,60,North America,USA,California,San Luis Obispo,Huasna district,Standard uncertainty of 60 meters based on GeoLocate error measurement for offset from corner of the section.
32886,-120.58905,36.25635,,North America,USA,California,Ventura,"Ventura to Mericopa Road, State Highway No 399  On hill just E of Adobe Flat  Approximately 1 mile S of summit  ",Based on ADOBE FLAT
32963,-120.416548,35.221626,60,North America,USA,California,San Luis Obispo,Huasna district ,Standard uncertainty of 60 meters based on GeoLocate error measurement for offset from corner of the section.
33069,-118.291,33.735,,North America,USA,California,Los Angeles,,Based on (g1)San Pedro
33070,-119.59374,36.65912,,North America,USA,California,Los Angeles,,Based on DEL REY
33114,-119.24289,34.44805,,North America,USA,California,Ventura,On Ventura to Mericopa Highway #339  34.2 I N of Ojai at Adobe Flat where road starts up Pine Mt. grade.  Last summit before going down into Cuyama? River Valley; Army Engineer Map 4650 N 5 degrees  W of BM 4510 on 5050 + hill on right side of road when traveling from Ventura to Mericopa,Based on OJAI
33161,-120.528814,36.104122,60,North America,USA,California,Fresno,Waltham Canyon area,Standard uncertainty of 60 meters based on GeoLocate error measurement for offset from corner of the section.
33223,-124.153403,41.053735,602,North America,USA,California,Humboldt,Trinidad Head,Uncertainty radius derived from GeoLocate
33233,-120.45794,34.63915,,North America,USA,California,Santa Barbara,"marine fossils from limestone quarry  S on Main Street in Lompoc to 48 miles  Quarry is visible about 3/4 mile to right at and near summit of ridge to the W First house on right, Larson Ranch  A ranch road goes past house through a gate and winds uphill to or near quarries  ",Based on LOMPOC
33359,-120.46993,35.462029,969,North America,USA,California,San Luis Obispo,1850' S and 300' W of NE corner of Sec. 28,Standard uncertainty of 969 meters based on GeoLocate error measurement for one section.
33370,-119.059976,34.299992,100,North America,USA,California,Ventura,"from section line between Sec. 34 & 35 T 3N, R 21W  1/3 mile S of NW Corner of Sec. 35 at Eucalyptus Grove W side of Canyon, N of Las Posas Valley ",Uncertainty of 100 meters based on imprecision in measurement.
33496,-122.696455,40.348795,800,North America,USA,California,Shasta,Fiddler's Gulch - Trobaeum zone,Uncertainty radius encompasses entire gulch.
33716,-120.808566,36.872456,550,North America,USA,California,Fresno,"South side Laguna Sec.a Creek, N side NW1/4 Sec. 19",Standard uncertainty of 550 meters based on GeoLocate error measurement for one half quarter section.
33752,-123.992822,40.445971,3036,North America,USA,California,Humboldt,South fork Eel River. Pepperwood,
33767,-123.169858,42.971323,3036,North America,USA,Oregon,Douglas,"Day's Creek, NE of CanyonvilleCAS Loc 33767",
33769,-123.364233,42.950951,7222,North America,USA,Oregon,,,
33770,-122.852706,42.249789,2781,North America,USA,Oregon,Jackson,"2.5 mi SW of Phoenix, on the former Sheble ranch.",
33869,-120.965532,39.326546,600,North America,USA,California,Nevada,"275' level and 400-500' below surface, Blue Tent Cons Hydrolic Hydraulic Gold Mines open pit placer mine, South Yuba River watershed",Marker placed in center of former Blue Tent Hydraulic Gold Mine. Uncertainty radius encompasses entire mine.
33887,-122.193828,48.24605,1100,North America,USA,Washington,Snohomish,,[Remarks: Plotted according to TRS]
34109,-124.212486,41.870448,6000,North America,USA,California,Del Norte ,"Fort Dick Beach, Crescent City",Uncertainty radius encompasses entire beach.
34283,-123.755364,47.155278,1000,North America,USA,Washington,Grays Harbor,,[Remarks: Plotted according to TRS information but 1000 ft N of SW corner so point would be near Wishkah River banks in accordance with description]
34290,-120.507171,35.844833,550,North America,USA,California,San Luis Obispo,"Cholame Hills; 2000'S, 2750'E of NW Corner ",Standard uncertainty of 550 meters based on GeoLocate error measurement for one quarter section.
34478,-118.29229,33.73585,,North America,USA,California,Los Angeles,San Pedro,Based on SAN PEDRO
34489,-118.20595,34.04,,North America,USA,California,Los Angeles,San Pedro,
34491,-118.67481,34.40278,,North America,USA,California,Los Angeles,Potrero Canyon (spelling),Based on POTRERO CANYON
34494,-116.61307,32.60478,,North America,USA,California,Los Angeles,,Based on POTRERO
34495,-116.61307,32.60478,,North America,USA,California,Los Angeles,,Based on POTRERO
34611,-122.930652,46.40953,5000,North America,USA,Washington,,,[Remarks: Plotted on Cowlitz River]
34616,-118.291,33.735,,North America,USA,California,Los Angeles,,Based on (g1)San Pedro
34635,-118.291,33.735,,North America,USA,California,Los Angeles,,Based on (g1)San Pedro
34636,-118.291,33.735,,North America,USA,California,Los Angeles,,Based on (g1)San Pedro
34807,-121.885823,41.949117,550,North America,USA,California,Siskiyou,2.5 miles southeast of Dorris,Standard uncertainty of 550 meters based on GeoLocate error measurement for one quarter section.
34814,-117.11029,32.536263,60,North America,USA,California,San Diego,2400 ft E and 1350 ft S of the NW corner Sec. 8 ,Standard uncertainty of 60 meters based on GeoLocate error measurement for offset from corner of the section.
